"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16
4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16
4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22
4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26
4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29
4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28
4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28
4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26
4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43
4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48
4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51
4.53,4.53,4.53,4.53,4.53,4.53,4.53,4.53
4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52
4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51
4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48
4.41,4.41,4.41,4.41,4.41,4.41,4.41,4.41
4.37,4.37,4.37,4.37,4.37,4.37,4.37,4.37
4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36
4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38
4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36
4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25
4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17
4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.13
4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09
4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09
4.02,4.02,4.02,4.02,4.02,4.02,4.02,4.02
3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97
3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94
3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88
3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86
3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73
3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54
3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62
3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66
3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66
3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61
3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.59
3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57
3.53,3.53,3.53,3.53,3.53,3.53,3.53,3.53
3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38
3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23
3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11
2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92
2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53
2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47
2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32
2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26
2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28
2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36
2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41
2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94
3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04
3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06
3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03
3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02
3.01,3.01,3.01,3.01,3.01,3.01,3.01,3.01
3,3,3,3,3,3,3,3
3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04
3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3
2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99
2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92
2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85
2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54
2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45
2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26
2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18
2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22
2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15
2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18
2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11
2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03
1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89
1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72
1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1,1,1,1,1,1,1,1
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37
1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44
1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59
1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57
1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71
1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73
1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77
1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71
1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73
1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76
1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76
1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64
1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57
1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58
1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64
1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63
1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73
1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86
2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04
2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26
2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34
2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42
2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43
2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22
2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06
2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07
2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08
2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05
2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11
2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22
2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12
2,2,2,2,2,2,2,2
1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94
1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92
1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95
1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57
1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49
1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37
1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.59
1.07,1.07,1.07,1.07,1.07,1.07,1.07,0.64
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
0.69,1.12,1.12,1.12,0.69,1.12,1.12,1.12
1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09
1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19
1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44
1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73
1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71
1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66
1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44
1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41
1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72
1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71
1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72
1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.21
1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59
1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64
1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82
1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98
2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33
2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39
2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44
2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62
2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85
2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89
2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94
2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96
2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87
2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68
2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62
2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48
2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39
2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39
2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37
2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38
2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53
2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62
2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78
3,3,3,3,3,3,3,3
3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12
3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23
3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31
3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
3.53,3.53,3.53,3.53,3.53,3.53,3.53,3.53
3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56
3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.59
3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68
3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76
3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79
3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71
3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.59
3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51
3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4
3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32
3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24
3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27
3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26
3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26
3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27
3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22
3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16
3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13
3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16
3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17
3.21,3.21,3.21,3.21,3.21,3.21,3.21,3.21
3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17
3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11
3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03
2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94
2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76
2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71
2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67
2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69
2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76
2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78
2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84
2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99
3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11
3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11
3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.18
3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22
3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28
3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38
3.37,3.37,3.37,3.37,3.37,3.37,3.37,3.37
3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52
3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57
3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58
3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64
3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67
3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72
3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66
3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65
3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64
3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51
3.42,3.42,3.42,3.42,3.42,3.42,3.42,3.42
3.37,3.37,3.37,3.37,3.37,3.37,3.37,3.37
3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34
3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36
3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39
3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34
3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28
3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28
3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28
3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17
3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13
3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.14
3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19
3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.18
3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17
3.19,3.19,3.19,3.19,3.19,3.19,3.19,3.19
3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.18
3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13
3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02
2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99
2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94
2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94
2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97
3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15
3.18,3.18,3.18,3.18,3.18,3.18,3.18,3.18
3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27
3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33
3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36
3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27
