"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88
-0.86,-0.86,-0.86,-0.86,-0.86,-0.86,-0.86,-0.86
-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76
-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78
-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81
-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03
-1.23,-1.23,-1.23,-1.23,-1.23,-1.23,-1.23,-1.23
-1.23,-1.23,-1.33,-1.23,-1.23,-1.23,-1.23,-1.23
-1.23,-1.23,-1.23,-1.23,-1.23,-1.23,-1.23,-1.23
-1.21,-1.21,-1.21,-1.21,-1.21,-1.21,-1.21,-1.21
-1.33,-1.33,-1.33,-1.33,-4.3,-1.33,-1.33,-1.33
-1.66,-1.66,-1.66,-1.66,-1.82,-1.66,-1.66,-1.66
-1.92,-1.92,-1.92,-1.92,-1.92,-1.92,-1.92,-1.92
-2.39,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.18
-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,-2.61
-2.4,-2.4,-2.4,-2.4,-2.4,-2.4,-2.4,-2.4
-2.43,-2.43,-2.43,-2.43,-2.43,-2.43,-2.43,-2.43
-2.49,-2.49,-2.49,-2.49,-2.49,-2.49,-2.49,-2.49
-2.48,-2.48,-2.48,-2.48,-2.48,-2.48,-2.48,-2.48
-2.37,-2.37,-2.37,-2.37,-2.37,-2.37,-2.47,-2.37
-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19
-2.04,-2.04,-2.04,-2.22,-2.04,-2.04,-2.04,-2.04
-2.16,-2.16,-2.16,-2.16,-2.16,-2.16,-2.16,-2.16
-2.2,-2.2,-2.2,-2.2,-2.2,-3.84,-2.2,-2.2
-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,-2.24
-2.28,-2.28,-2.28,-2.28,-2.28,-2.28,-2.28,-2.44
-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26
-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,-2.24
-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23
-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19
-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12
-2.08,-2.08,-2.08,-2.08,-2.08,-2.08,-2.08,-2.08
-2.06,-2.06,-2.06,-2.06,-2.06,-2.06,-2.06,-2.06
-2.03,-2.03,-2.03,-2.03,-2.03,-2.25,-2.03,-2.03
-2.26,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04
-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.3,-2.2
-2.41,-2.41,-2.41,-2.41,-2.57,-2.41,-2.51,-2.41
-2.56,-2.56,-2.56,-2.56,-11.68,-2.56,-2.56,-2.56
-2.65,-2.65,-2.81,-2.65,-14.99,-2.65,-2.65,-2.65
-2.82,-2.82,-3.49,-2.82,-5.99,-2.82,-2.82,-2.82
-2.85,-2.85,-3.05,-2.85,-2.85,-2.85,-2.85,-2.85
-2.9,-2.9,-2.9,-2.9,-2.9,-2.9,-2.9,-2.9
-2.91,-2.91,-2.91,-2.91,-3.34,-2.91,-2.91,-2.91
-2.98,-2.98,-2.98,-2.98,-3.08,-2.98,-2.98,-5.57
-3.08,-3.08,-3.08,-3.08,-3.2,-3.08,-3.08,-10.61
-3.22,-4.83,-3.22,-3.22,-3.22,-3.22,-3.22,-10.15
-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55
-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71
-3.85,-3.85,-3.85,-4.01,-5.21,-3.85,-3.85,-3.85
-3.87,-3.87,-3.87,-3.87,-8.08,-3.87,-3.87,-3.87
-3.77,-3.77,-3.77,-3.77,-5.04,-3.77,-3.77,-3.77
-3.68,-3.68,-3.68,-4.21,-3.84,-3.68,-3.68,-3.68
-3.49,-3.49,-3.49,-3.49,-3.57,-3.49,-3.49,-3.49
-3.3,-3.3,-3.3,-3.34,-3.3,-3.3,-3.3,-3.3
-3.19,-3.19,-3.19,-3.23,-3.19,-3.19,-3.19,-3.19
-3.24,-3.24,-3.24,-3.24,-3.24,-3.24,-3.24,-3.24
-3.21,-3.21,-3.21,-5.17,-3.21,-3.21,-3.21,-3.21
-3.21,-3.21,-3.21,-3.21,-3.21,-3.25,-3.21,-3.47
-3.19,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19,-3.19
-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.57
-3.29,-3.29,-3.29,-3.29,-3.29,-3.29,-3.29,-3.29
-3.42,-3.42,-3.42,-3.42,-3.42,-3.42,-3.42,-3.42
-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23
-3.05,-3.05,-3.25,-3.05,-3.05,-3.05,-3.05,-3.05
-2.96,-2.96,-3,-2.96,-2.96,-2.96,-2.96,-2.96
-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8
-2.77,-2.77,-2.77,-2.77,-2.81,-2.77,-2.77,-2.77
-2.59,-2.59,-2.59,-2.59,-2.59,-2.59,-2.59,-2.59
-2.17,-2.17,-2.17,-2.17,-2.27,-2.17,-2.17,-2.17
-1.71,-1.71,-1.71,-1.71,-1.71,-1.71,-1.71,-1.71
-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25
-0.87,-0.87,-0.87,-0.87,-2.53,-0.87,-0.87,-0.87
-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52
-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36
-0.19,-0.15,-0.15,-0.15,-0.15,-0.33,-0.15,-0.15
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
0.49,0.49,0.33,0.49,0.49,0.49,0.49,0.49
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
0.13,0.13,0.13,0.13,0.13,0.13,-1.22,0.13
-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-2.21,-0.03
0,0,0,0,0,0,-0.8,-0.39
0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.51
-0.02,-0.02,-0.02,-0.02,-0.06,-0.02,-0.02,-0.02
-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.53,-0.09
-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-1.85,-0.32
-0.53,-0.53,-0.53,-3.28,-0.53,-0.53,-0.53,-0.53
-0.57,-0.57,-0.57,-5.31,-0.57,-0.57,-0.57,-0.57
-0.72,-0.72,-0.72,-1.91,-0.72,-0.72,-0.72,-0.72
-0.8,-0.8,-0.8,-0.98,-0.8,-0.8,-0.8,-1.38
-0.83,-0.83,-0.83,-0.93,-0.83,-0.83,-0.83,-0.87
-0.99,-1.03,-0.99,-4.84,-0.99,-0.99,-0.99,-0.99
-1.11,-1.15,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11
-1.26,-1.26,-1.26,-1.26,-1.26,-1.26,-1.3,-1.26
-1.35,-1.35,-1.39,-1.35,-1.35,-1.35,-1.35,-1.35
-1.62,-1.62,-1.62,-1.62,-1.62,-1.62,-1.62,-1.62
-1.93,-1.93,-1.93,-1.93,-1.93,-1.93,-1.93,-1.93
-2.12,-2.12,-2.2,-2.12,-2.12,-2.12,-2.12,-2.12
-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26
-2.46,-2.46,-2.46,-2.46,-2.46,-2.46,-2.46,-2.46
-2.68,-2.78,-2.68,-2.68,-2.68,-2.68,-2.68,-2.68
-2.85,-3.38,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85
-3.06,-3.06,-3.06,-3.06,-3.06,-3.06,-3.06,-3.06
-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44
-4.37,-4.37,-4.37,-4.37,-4.53,-4.41,-4.37,-4.37
-4.44,-4.44,-4.44,-5.52,-4.44,-4.44,-4.91,-4.48
-4.55,-4.55,-4.55,-4.55,-4.59,-4.75,-4.55,-4.55
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.69,-4.85,-4.69,-4.69,-4.69,-5,-4.69,-4.69
-4.7,-4.7,-4.7,-4.7,-4.7,-5.85,-4.7,-4.7
-4.73,-4.98,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84
-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89
-4.88,-4.88,-4.88,-4.88,-4.88,-4.88,-4.88,-4.88
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.92,-4.92,-4.92,-4.92,-4.92,-4.92,-4.92,-4.92
-5.07,-5.07,-5.07,-5.07,-5.07,-5.07,-5.07,-5.07
-5.08,-5.08,-5.08,-5.08,-5.08,-5.08,-5.08,-5.08
-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04
-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95
-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.79,-4.79,-4.79,-4.79,-4.79,-4.79,-4.79,-4.79
-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78
-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86
-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39
-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3
-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84
-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.41,-3.41,-3.41,-3.41,-3.41,-3.41,-3.41,-3.41
-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3
-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28
-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28
-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31
-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28
-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12
-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.73
-2.47,-2.47,-2.47,-2.47,-2.47,-2.47,-2.47,-2.47
-2.22,-2.22,-2.22,-2.22,-2.22,-2.22,-2.22,-2.22
-2.11,-2.11,-2.11,-2.11,-2.11,-2.11,-2.11,-2.11
-2.05,-2.05,-2.05,-2.05,-2.05,-2.05,-2.05,-2.05
-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99
-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
-2.09,-2.09,-2.09,-2.09,-2.09,-2.09,-2.09,-2.09
-2.22,-2.22,-2.22,-2.22,-2.22,-2.22,-2.22,-2.22
-2.36,-2.36,-2.36,-2.36,-2.36,-2.36,-2.36,-2.36
-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42
-2.49,-2.49,-2.49,-2.49,-2.49,-2.49,-2.49,-2.49
-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62
-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.73
-2.84,-2.84,-2.84,-2.84,-2.84,-2.84,-2.84,-2.84
-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69
-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77
-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74
-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98
-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98
-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.79,-3.79,-3.79,-3.79,-3.79,-3.79,-3.79,-3.79
-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55
-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61
-4.69,-4.69,-4.69,-4.69,-4.69,-4.69,-4.69,-4.69
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68
-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7
-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62
-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45
-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26
-3.17,-3.17,-3.17,-3.17,-3.17,-3.17,-3.17,-3.17
-3.1,-3.1,-3.1,-3.1,-3.1,-3.1,-3.1,-3.1
-3.02,-3.02,-3.02,-3.02,-3.02,-3.02,-3.02,-3.02
-3.07,-3.07,-3.07,-3.07,-3.07,-3.07,-3.07,-3.07
-3.17,-3.17,-3.17,-3.17,-3.17,-3.17,-3.17,-3.17
-3.24,-3.24,-3.24,-3.24,-3.24,-3.24,-3.24,-3.24
-3.33,-3.33,-3.33,-3.33,-3.33,-3.33,-3.33,-3.33
-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45
-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61
-3.79,-3.79,-3.79,-3.79,-3.79,-3.79,-3.79,-3.79
-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63
-4.71,-4.71,-4.71,-4.71,-4.71,-4.71,-4.71,-4.71
-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81
-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59
-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29
-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
