"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25
-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32
-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29
-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99
-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-4.23,-4.23,-4.23,-4.23,-4.23,-4.23,-4.23,-4.23
-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1
-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77
-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63
-3.58,-3.58,-3.58,-3.58,-3.58,-3.58,-3.58,-3.58
-3.58,-3.58,-3.58,-3.58,-3.58,-3.58,-3.58,-3.58
-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6
-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8
-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34
-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.23,-4.23,-4.23,-4.23,-4.23,-4.23,-4.23,-4.23
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87
-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93
-4.94,-4.94,-4.94,-4.94,-4.94,-4.94,-4.94,-4.94
-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9
-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82
-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15
-4.11,-4.11,-4.11,-4.11,-4.11,-4.11,-4.11,-4.11
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4,-4,-4,-4,-4,-4,-4,-4
-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.42,-3.42,-3.42,-3.42,-3.42,-3.42,-3.42,-3.42
-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63
-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07
-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3
-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59
-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81
-4.98,-4.98,-4.98,-4.98,-4.98,-4.98,-4.98,-4.98
-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13
-5.24,-5.24,-5.24,-5.24,-5.24,-5.24,-5.24,-5.24
-5.44,-5.44,-5.44,-5.44,-5.44,-5.44,-5.44,-5.44
-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64
-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8
-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9
-5.95,-5.95,-5.95,-5.95,-5.95,-5.95,-5.95,-5.95
-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91
-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91
-5.87,-5.87,-5.87,-5.87,-5.87,-5.87,-5.87,-5.87
-5.86,-5.86,-5.86,-5.86,-5.86,-5.86,-5.86,-5.86
-5.85,-5.85,-5.85,-5.85,-5.85,-5.85,-5.85,-5.85
-5.79,-5.79,-5.79,-5.79,-5.79,-5.79,-5.79,-5.79
-5.73,-5.73,-5.73,-5.73,-5.73,-5.73,-5.73,-5.73
-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64
-5.52,-5.52,-5.52,-5.52,-5.52,-5.52,-5.52,-5.52
-5.39,-5.39,-5.39,-5.39,-5.39,-5.39,-5.39,-5.39
-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23
-5.1,-5.1,-5.1,-5.1,-5.1,-5.1,-5.1,-5.1
-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96
-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34
-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19
-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6
-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45
-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31
-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12
-3.06,-3.06,-3.06,-3.06,-3.06,-3.06,-3.06,-3.06
-3.08,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08,-3.08
-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93
-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8
-2.78,-2.78,-2.78,-2.78,-2.78,-2.78,-2.78,-2.78
-2.9,-2.9,-2.9,-2.9,-2.9,-2.9,-2.9,-2.9
-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62
-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1
-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22
-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25
-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32
-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68
-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68
-4.71,-4.71,-4.71,-4.71,-4.71,-4.71,-4.71,-4.71
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43
-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34
-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82
-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77
-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74
-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66
-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61
-3.58,-3.58,-3.58,-3.58,-3.58,-3.58,-3.58,-3.58
-3.68,-3.68,-3.68,-3.68,-3.68,-3.68,-3.68,-3.68
-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05
-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15,-4.15
-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19
-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86
-4.85,-4.85,-4.85,-4.85,-4.85,-4.85,-4.85,-4.85
-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78
-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.85,-4.85,-4.85,-4.85,-4.85,-4.85,-4.85,-4.85
-4.88,-4.88,-4.88,-4.88,-4.88,-4.88,-4.88,-4.88
-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86
-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87
-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84
-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59
-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34
-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51
-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35
-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22
-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12
-3,-3,-3,-3,-3,-3,-3,-3
-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81
-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65
-2.49,-2.49,-2.49,-2.49,-2.49,-2.49,-2.49,-2.49
-2.37,-2.37,-2.37,-2.37,-2.37,-2.37,-2.37,-2.37
-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2
-2.25,-2.25,-2.25,-2.25,-2.25,-2.25,-2.25,-2.25
-2.34,-2.34,-2.34,-2.34,-2.34,-2.34,-2.34,-2.34
-2.39,-2.39,-2.39,-2.39,-2.39,-2.39,-2.39,-2.39
-2.47,-2.47,-2.47,-2.47,-2.47,-2.47,-2.47,-2.47
-2.48,-2.48,-2.48,-2.48,-2.48,-2.48,-2.48,-2.48
-2.54,-2.54,-2.54,-2.54,-2.54,-2.54,-2.54,-2.54
-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62
-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.73
-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81
-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85
-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89
-2.86,-2.86,-2.86,-2.86,-2.86,-2.86,-2.86,-2.86
-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85
-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79
-2.77,-2.77,-2.77,-2.77,-2.77,-2.77,-2.77,-2.77
-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81
-2.86,-2.86,-2.86,-2.86,-2.86,-2.86,-2.86,-2.86
-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89,-2.89
-2.92,-2.92,-2.92,-2.92,-2.92,-2.92,-2.92,-2.92
-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96
-2.99,-2.99,-2.99,-2.99,-2.99,-2.99,-2.99,-2.99
-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93
-2.86,-2.86,-2.86,-2.86,-2.86,-2.86,-2.86,-2.86
-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79
-2.72,-2.72,-2.72,-2.72,-2.72,-2.72,-2.72,-2.72
-2.66,-2.66,-2.66,-2.66,-2.66,-2.66,-2.66,-2.66
-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65,-2.65
